date,ticker,adj_close,industry,label,forward_return,split,mom_12_1,mom_12_1_xs_rank,fold,predicted_up_probability,model_says_up,model_was_right
2021-01-27,GOOGL,90.14764404296875,Technology,1.0,0.11158689460039706,validation,0.19555992196082395,0.5833333333333334,2,0.5013499307275749,1,1
2021-01-27,BAC,26.151914596557617,Financials,1.0,0.16359396942703874,validation,-0.07450420441750982,0.20833333333333334,2,0.49593169733229836,0,0
2021-01-27,CRM,220.95733642578125,Technology,0.0,-0.03683623536496261,validation,0.23478271425886366,0.7083333333333334,2,0.5095225678673774,1,0
2021-01-27,WFC,26.60491943359375,Financials,1.0,0.20266685497654247,validation,-0.34474047180726464,0.041666666666666664,2,0.5123497132168155,1,1
2021-01-27,MRK,61.839664459228516,Pharma,0.0,-0.05773980304729587,validation,-0.04133837623829051,0.2916666666666667,2,0.5005011688708334,1,0
2021-01-27,SCHW,49.577945709228516,Financials,1.0,0.1619459178470366,validation,0.1450257790299292,0.5416666666666666,2,0.5033209405707469,1,1
2021-01-27,JNJ,144.0521697998047,Pharma,0.0,-0.050225605292373854,validation,0.047592202492683366,0.4166666666666667,2,0.5024439913574195,1,0
2021-01-27,NVDA,12.880830764770508,Technology,1.0,0.061678462195693395,validation,1.0994786764682587,1.0,2,0.43209922055700495,0,0
2021-01-27,AMZN,161.62899780273438,Technology,0.0,-0.043200776246025696,validation,0.7119601655235921,0.9583333333333334,2,0.47590833825186746,0,1
2021-01-27,C,49.19597625732422,Financials,1.0,0.1185448220941765,validation,-0.18417676965727348,0.08333333333333333,2,0.49658885700558014,0,0
2021-01-28,AXP,111.3286361694336,Financials,1.0,0.1659240599703935,validation,-0.08826797369144168,0.125,2,0.48893177804907156,0,0
2021-01-28,GILD,52.73409652709961,Pharma,0.0,-0.034322663885594906,validation,-0.07930879097938137,0.16666666666666666,2,0.49217103614351554,0,1
2021-01-28,AAPL,133.20310974121094,Technology,0.0,-0.06644577832269272,validation,0.7003202606546077,0.9166666666666666,2,0.47301153037446936,0,1
2021-01-28,JNJ,145.1504669189453,Pharma,0.0,-0.052296847721979955,validation,0.045268068438689024,0.4166666666666667,2,0.5027353171336737,1,0
2021-01-28,MSFT,228.2464141845703,Technology,0.0,-0.006044848374724632,validation,0.35291143686101467,0.8333333333333334,2,0.5078058969721108,1,0
2021-01-28,GS,242.93927001953125,Financials,1.0,0.2043337251781705,validation,0.10712183997331359,0.5,2,0.5037087622735663,1,1
2021-01-28,BAC,26.581497192382812,Financials,1.0,0.18040901641461615,validation,-0.06276738805256532,0.20833333333333334,2,0.4944606071190825,0,0
2021-01-28,JPM,113.48371887207031,Financials,1.0,0.156713304305653,validation,-0.038492645495933564,0.2916666666666667,2,0.500144452528043,1,1
2021-01-28,AMZN,161.88099670410156,Technology,0.0,-0.028255261341914917,validation,0.7674703482231353,0.9583333333333334,2,0.46897130974405943,0,1
2021-01-28,ABBV,85.35464477539062,Pharma,1.0,0.04030335717996447,validation,0.2947303664291614,0.75,2,0.5063723218710958,1,1
2021-01-28,BMY,49.992794036865234,Pharma,0.0,-0.010595551681299331,validation,-0.024586593563997505,0.3333333333333333,2,0.5027647536813138,1,0
2021-01-28,CRM,222.64804077148438,Technology,0.0,-0.03955827044610061,validation,0.2358475411940213,0.6666666666666666,2,0.5050265992316012,1,0
2021-01-28,MS,58.758766174316406,Financials,1.0,0.14195048865636095,validation,0.3058195942870936,0.7916666666666666,2,0.5093450009078984,1,1
2021-01-28,NVDA,13.013696670532227,Technology,1.0,0.060589190120073244,validation,1.1049583607254538,1.0,2,0.4314251279148689,0,0
2021-01-28,MRK,62.52168655395508,Pharma,0.0,-0.07109849884241215,validation,-0.04855142012948854,0.25,2,0.49704189588704406,0,1
2021-01-28,AMGN,208.62832641601562,Pharma,0.0,-0.07677822306198367,validation,0.011806325792322658,0.375,2,0.5025663269626236,1,0
2021-01-28,LLY,198.72511291503906,Pharma,0.0,-0.013267556581108675,validation,0.21382721863536558,0.5833333333333334,2,0.49906010278515184,0,1
2021-01-28,WFC,27.16929817199707,Financials,1.0,0.2076392514547858,validation,-0.3413736811463085,0.041666666666666664,2,0.5119279298605505,1,1
2021-01-28,C,49.9744987487793,Financials,1.0,0.16229293275875034,validation,-0.168452111278516,0.08333333333333333,2,0.494617903063031,0,0
2021-01-28,SCHW,49.996604919433594,Financials,1.0,0.196646882303257,validation,0.17324990070104018,0.5416666666666666,2,0.49978305452831806,0,0
2021-01-28,PFE,27.482629776000977,Pharma,0.0,-0.060513312234671934,validation,0.07486965988920624,0.4583333333333333,2,0.503388163075568,1,0
2021-01-28,META,262.69317626953125,Technology,0.0,-0.00033957060524425486,validation,0.240872501913324,0.7083333333333334,2,0.5087594593761393,1,0
2021-01-28,GOOGL,91.84558868408203,Technology,1.0,0.1168035413388091,validation,0.2177935923504455,0.625,2,0.5029263507797274,1,1
2021-01-28,AVGO,40.489707946777344,Technology,1.0,0.08376519459807086,validation,0.422340304750104,0.875,2,0.5034669388934387,1,1
2021-01-29,NVDA,12.952619552612305,Technology,1.0,0.03206385071322626,validation,1.109695625353969,1.0,2,0.43084256987838987,0,0
2021-01-29,WFC,26.34918785095215,Financials,1.0,0.24690516811860075,validation,-0.35342859606284704,0.041666666666666664,2,0.5134380576149423,1,1
2021-01-29,BAC,25.99411392211914,Financials,1.0,0.19831327253187858,validation,-0.07960484428336156,0.16666666666666666,2,0.4922081378023393,0,0
2021-01-29,JNJ,139.9763641357422,Pharma,0.0,-0.019116277543630877,validation,0.053009174164809325,0.4166666666666667,2,0.5017649781768659,1,0
2021-01-29,JPM,112.22770690917969,Financials,1.0,0.16585091275201558,validation,-0.052739067675686147,0.25,2,0.4975668083199607,0,0
2021-01-29,SCHW,47.94984817504883,Financials,1.0,0.2418867019391373,validation,0.1337889967426784,0.5416666666666666,2,0.504729395432508,1,1
2021-01-29,MRK,61.839664459228516,Pharma,0.0,-0.05475532908512093,validation,-0.028842002235392128,0.2916666666666667,2,0.498934731910082,0,1
2021-01-29,AAPL,128.21856689453125,Technology,0.0,-0.05041710441069858,validation,0.6801156720823234,0.9166666666666666,2,0.47553749512678184,0,1
2021-01-29,ABBV,83.93768310546875,Pharma,1.0,0.052400226143168194,validation,0.3331274694071886,0.8333333333333334,2,0.5102850294707711,1,1
2021-01-29,MSFT,221.58807373046875,Technology,1.0,0.010556193514996037,validation,0.3110579389895216,0.75,2,0.5043258738979371,1,1
2021-01-29,AVGO,40.37856674194336,Technology,1.0,0.06661483860319684,validation,0.42334223701179785,0.875,2,0.5033413510427368,1,1
2021-01-29,GILD,53.48418045043945,Pharma,0.0,-0.03948181231316272,validation,-0.07640139911219834,0.20833333333333334,2,0.4961694986172792,0,1
2021-01-29,AMZN,160.30999755859375,Technology,0.0,-0.034829369214538275,validation,0.7758249638979393,0.9583333333333334,2,0.46792821670426954,0,1
2021-01-29,GS,239.5383758544922,Financials,1.0,0.22520893388601015,validation,0.08230889883079184,0.4583333333333333,2,0.5024556757206382,1,1
2021-01-29,C,48.437583923339844,Financials,1.0,0.18830848799877642,validation,-0.18161026922149592,0.08333333333333333,2,0.4962671588561884,0,0
2021-01-29,BMY,49.30257034301758,Pharma,0.0,-0.0026044590325581263,validation,-0.014729701470272527,0.3333333333333333,2,0.5015292012653056,1,0
2021-01-29,META,256.08123779296875,Technology,1.0,0.002593409579241257,validation,0.3209562700343853,0.7916666666666666,2,0.5074481338500283,1,1
2021-01-29,AXP,108.79271697998047,Financials,1.0,0.19774673749668548,validation,-0.10048233178798038,0.125,2,0.4904622143747629,0,0
2021-01-29,MS,56.834617614746094,Financials,1.0,0.2049215328910532,validation,0.28746576100073273,0.7083333333333334,2,0.502919789374207,1,1
2021-01-29,CRM,221.7240447998047,Technology,0.0,-0.05359975120617044,validation,0.19814733300811338,0.625,2,0.505388862838221,1,0
2021-01-29,PFE,27.513282775878906,Pharma,0.0,-0.06657384558517077,validation,0.08537697083008955,0.5,2,0.5064342262155539,1,0
2021-01-29,LLY,196.69166564941406,Pharma,0.0,-0.014316717460339579,validation,0.19100269473438458,0.5833333333333334,2,0.5019211796445636,1,0
2021-01-29,AMGN,203.30628967285156,Pharma,0.0,-0.05824399062105101,validation,0.030912083703755533,0.375,2,0.5001714148214699,1,0
2021-01-29,GOOGL,90.56494903564453,Technology,1.0,0.12976102412959012,validation,0.20870567258394002,0.6666666666666666,2,0.5084282430651285,1,1
2021-02-01,AMGN,202.46421813964844,Pharma,0.0,-0.06166002006979587,validation,0.08053262879715772,0.4583333333333333,2,0.5026783278922623,1,0
2021-02-01,GS,242.6830596923828,Financials,1.0,0.22208620880774643,validation,0.11755531749271309,0.5,2,0.5024009601877265,1,1
2021-02-01,AAPL,130.33677673339844,Technology,0.0,-0.0886958657539888,validation,0.7430754739131908,0.9583333333333334,2,0.4720185849740664,0,1
2021-02-01,C,48.80511474609375,Financials,1.0,0.20451817606547085,validation,-0.1546993559844443,0.08333333333333333,2,0.49289424564074297,0,0
2021-02-01,PFE,27.4366397857666,Pharma,0.0,-0.03938531638579068,validation,0.07138188012818247,0.375,2,0.49509862372031427,0,1
2021-02-01,SCHW,49.652374267578125,Financials,1.0,0.22110925631019862,validation,0.1717040751316592,0.5416666666666666,2,0.49997682600853405,0,0
2021-02-01,JPM,113.05631256103516,Financials,1.0,0.1796790461555633,validation,-0.024752751440421328,0.2916666666666667,2,0.49842214197383417,0,0
2021-02-01,BMY,49.9285888671875,Pharma,0.0,-0.02346895896238521,validation,0.00686101028162156,0.3333333333333333,2,0.49882278094306803,0,1
2021-02-01,GILD,53.0765266418457,Pharma,0.0,-0.036098252275653886,validation,-0.06723584605208355,0.125,2,0.48629699397010506,0,1
2021-02-01,MS,57.36015701293945,Financials,1.0,0.21264957067149592,validation,0.3284432738245242,0.75,2,0.5021466915228094,1,1
2021-02-01,AVGO,41.83417892456055,Technology,0.0,-0.007884409531905945,validation,0.4900119522455615,0.875,2,0.4949844228040072,0,1
2021-02-01,AMZN,167.1439971923828,Technology,0.0,-0.10107450746758084,validation,0.6357929489400425,0.9166666666666666,2,0.4810829007826886,0,1
2021-02-01,BAC,26.265880584716797,Financials,1.0,0.21562083950153976,validation,-0.062320413823165666,0.20833333333333334,2,0.49440458519306757,0,0
2021-02-01,ABBV,83.79021453857422,Pharma,1.0,0.04310892797128818,validation,0.352958962741446,0.8333333333333334,2,0.5077999409844436,1,1
2021-02-01,WFC,26.44619369506836,Financials,1.0,0.2607293164247002,validation,-0.3407320112243395,0.041666666666666664,2,0.5118475410657439,1,1
2021-02-01,JNJ,139.615966796875,Pharma,0.0,-0.033900037071556866,validation,0.07672695667687335,0.4166666666666667,2,0.498791929165363,0,1
2021-02-01,AXP,109.51323699951172,Financials,1.0,0.21840567157064816,validation,-0.06720418409352025,0.16666666666666666,2,0.4906541547218402,0,0
2021-02-01,LLY,192.12359619140625,Pharma,0.0,-0.0014590566667714855,validation,0.219987170320187,0.6666666666666666,2,0.5070144290245389,1,0
2021-02-01,NVDA,13.199166297912598,Technology,0.0,-0.032654859577398776,validation,1.2277105219568187,1.0,2,0.41639557789057535,0,1
2021-02-01,META,259.72918701171875,Technology,0.0,-0.025189858633835605,validation,0.346491137122114,0.7916666666666666,2,0.5042477497380629,1,0
2021-02-01,MSFT,228.9342041015625,Technology,0.0,-0.048261557755585494,validation,0.31603375539429446,0.7083333333333334,2,0.4993387831097547,0,1
2021-02-01,GOOGL,93.82157897949219,Technology,1.0,0.06251216722388553,validation,0.21180531269154912,0.5833333333333334,2,0.49931355097372876,0,0
2021-02-01,CRM,224.5747528076172,Technology,0.0,-0.09831046647068087,validation,0.21990007390580235,0.625,2,0.5026623084921235,1,0
2021-02-01,MRK,62.07235336303711,Pharma,0.0,-0.052481963532827636,validation,-0.026816485335326656,0.25,2,0.49431760020172955,0,1
2021-02-02,AMZN,169.0,Technology,0.0,-0.11906216412606319,validation,0.6250523707196001,0.9166666666666666,2,0.48242745448721425,0,1
2021-02-02,PFE,26.815868377685547,Pharma,0.0,-0.02257789504665897,validation,0.06569690713705056,0.375,2,0.49581118438583827,0,1
2021-02-02,LLY,186.84619140625,Pharma,1.0,0.019323239107199353,validation,0.22145874306256674,0.6666666666666666,2,0.5068300005890268,1,1
2021-02-02,CRM,230.2171173095703,Technology,0.0,-0.12327058098192356,validation,0.20014012521189772,0.625,2,0.5051390911161153,1,0
2021-02-02,WFC,27.11638641357422,Financials,1.0,0.21227933495001272,validation,-0.33375819584032007,0.041666666666666664,2,0.5109738186249522,1,1
2021-02-02,BAC,27.203956604003906,Financials,1.0,0.18212333870959152,validation,-0.05602472048519469,0.20833333333333334,2,0.49361552425859395,0,0
2021-02-02,MS,60.140419006347656,Financials,1.0,0.14319971837150214,validation,0.33328061750911653,0.75,2,0.501540331741206,1,1
2021-02-02,NVDA,13.517999649047852,Technology,0.0,-0.08752096171686774,validation,1.1764309661234131,1.0,2,0.42265694155098227,0,1
2021-02-02,JNJ,138.36317443847656,Pharma,0.0,-0.04480914765252619,validation,0.07650355146123244,0.4166666666666667,2,0.49881993317585266,0,1
2021-02-02,GS,253.49537658691406,Financials,1.0,0.15197856531419562,validation,0.12991653584917384,0.5,2,0.5008514810363451,1,1
2021-02-02,C,49.76567840576172,Financials,1.0,0.1717018859900532,validation,-0.15179531726337392,0.08333333333333333,2,0.4925302974949027,0,0
2021-02-02,META,264.7550354003906,Technology,0.0,-0.0353450806772595,validation,0.3377737385025268,0.7916666666666666,2,0.5053403874994256,1,0
2021-02-02,AVGO,42.743019104003906,Technology,0.0,-0.0698079559646888,validation,0.5000163666896675,0.875,2,0.49373051520186445,0,1
2021-02-02,SCHW,50.74087905883789,Financials,1.0,0.19141885409652226,validation,0.1824140860182324,0.5833333333333334,2,0.5029977478313425,1,1
2021-02-02,GOOGL,95.11261749267578,Technology,1.0,0.05982424559829891,validation,0.1821396543047027,0.5416666666666666,2,0.49866871405714175,0,0
2021-02-02,ABBV,84.74852752685547,Pharma,1.0,0.021068927803428172,validation,0.3557025333974566,0.8333333333333334,2,0.5074561104516885,1,1
2021-02-02,AMGN,202.51473999023438,Pharma,0.0,-0.07039794888579765,validation,0.08942748161731573,0.4583333333333333,2,0.5015633656172818,1,0
2021-02-02,GILD,53.100982666015625,Pharma,0.0,-0.02917241135554738,validation,-0.08640625926302015,0.125,2,0.4886985262078818,0,1
2021-02-02,BMY,50.51447296142578,Pharma,0.0,-0.057197419194255694,validation,0.006621098551173432,0.3333333333333333,2,0.49885285406654295,0,1
2021-02-02,AXP,112.94751739501953,Financials,1.0,0.18210444468776776,validation,-0.06379068366949125,0.16666666666666666,2,0.4902264238973287,0,0
2021-02-02,MRK,62.40132522583008,Pharma,0.0,-0.07200711719363084,validation,-0.03369319119335379,0.25,2,0.495179510027035,0,1
2021-02-02,JPM,116.53644561767578,Financials,1.0,0.12686163657271687,validation,-0.018935609798369613,0.2916666666666667,2,0.49769296590367285,0,0
2021-02-02,AAPL,131.16265869140625,Technology,0.0,-0.10875261578924589,validation,0.7344130952487253,0.9583333333333334,2,0.4731011559825156,0,1
2021-02-02,MSFT,228.8004608154297,Technology,0.0,-0.05117859569672334,validation,0.2890022923847726,0.7083333333333334,2,0.502727189064393,1,0
2021-02-03,BAC,27.68613624572754,Financials,1.0,0.17521969088373002,validation,-0.08282675736428069,0.16666666666666666,2,0.49261191622836065,0,0
2021-02-03,GS,254.8910675048828,Financials,1.0,0.13899076903699426,validation,0.12169312749601158,0.5,2,0.5018822892201739,1,1
2021-02-03,GOOGL,102.03919219970703,Technology,1.0,0.01854890668280884,validation,0.19421493280547453,0.6666666666666666,2,0.5102440431624915,1,1
2021-02-03,JPM,117.87096405029297,Financials,1.0,0.11669331139876071,validation,-0.041992000348685554,0.2916666666666667,2,0.5005831015116111,1,1
2021-02-03,SCHW,49.736106872558594,Financials,1.0,0.2201794873486178,validation,0.14119640384760523,0.5416666666666666,2,0.5038009339612645,1,1
2021-02-03,AMZN,165.62649536132812,Technology,0.0,-0.09420896295710779,validation,0.5547039366644886,0.9166666666666666,2,0.4912393896965224,0,1
2021-02-03,AXP,112.70423126220703,Financials,1.0,0.22326473160804472,validation,-0.09190539318609281,0.125,2,0.489387519542586,0,0
2021-02-03,ABBV,87.59888458251953,Pharma,0.0,-0.0023376205096065084,validation,0.3011201474391245,0.8333333333333334,2,0.5142947484813816,1,0
2021-02-03,BMY,49.78411865234375,Pharma,0.0,-0.025794047296493816,validation,-0.014927670651014857,0.3333333333333333,2,0.5015540167554663,1,0
2021-02-03,AMGN,199.6432342529297,Pharma,0.0,-0.032296227882700035,validation,0.050110755219128666,0.375,2,0.4977648481904693,0,1
2021-02-03,NVDA,13.491827011108398,Technology,0.0,-0.07900669573907382,validation,1.1260293322975468,1.0,2,0.42883543372497307,0,1
2021-02-03,C,51.035301208496094,Financials,1.0,0.1494268681965032,validation,-0.18751991595118578,0.08333333333333333,2,0.49700790807145173,0,0
2021-02-03,AVGO,41.695255279541016,Technology,0.0,-0.03235267989190649,validation,0.42696687145865453,0.875,2,0.5028870154754558,1,0
2021-02-03,MS,59.8437385559082,Financials,1.0,0.1454674901835371,validation,0.29444477245813827,0.7916666666666666,2,0.5107702735437597,1,1
2021-02-03,MRK,62.04025650024414,Pharma,0.0,-0.05419042823611997,validation,-0.05465624510441458,0.25,2,0.4978071241643302,0,1
2021-02-03,PFE,26.700908660888672,Pharma,0.0,-0.012916025369302253,validation,0.06060730828914007,0.4583333333333333,2,0.5051758366616378,1,0
2021-02-03,CRM,230.8265838623047,Technology,0.0,-0.10246147880432732,validation,0.16974606987588792,0.5833333333333334,2,0.5045856095108684,1,0
2021-02-03,LLY,186.27877807617188,Pharma,1.0,0.05495600167955916,validation,0.1769292354192573,0.625,2,0.5080480958826573,1,1
2021-02-03,META,264.3287658691406,Technology,0.0,-0.008888157685857823,validation,0.2817040148735537,0.75,2,0.5080048551003548,1,0
2021-02-03,JNJ,137.71963500976562,Pharma,0.0,-0.021349619759098437,validation,0.060386200145816415,0.4166666666666667,2,0.5008402637310916,1,0
2021-02-03,WFC,27.95412826538086,Financials,1.0,0.18449354647177607,validation,-0.34629661120554156,0.041666666666666664,2,0.512544656674514,1,1
2021-02-03,AAPL,130.14239501953125,Technology,0.0,-0.09212010722930164,validation,0.6374798172782479,0.9583333333333334,2,0.4852301869668904,0,1
2021-02-03,GILD,52.6036491394043,Pharma,1.0,0.0015499939774024085,validation,-0.07194015312508173,0.20833333333333334,2,0.495610312760108,0,0
2021-02-03,MSFT,232.1343994140625,Technology,0.0,-0.04471838855306853,validation,0.22138609446084878,0.7083333333333334,2,0.5112011309479788,1,0
2021-02-04,GS,259.4844665527344,Financials,1.0,0.1421368076137859,validation,0.13571503619309477,0.5416666666666666,2,0.5044879840899181,1,1
2021-02-04,WFC,28.891834259033203,Financials,1.0,0.1840167598362834,validation,-0.3426333447589809,0.041666666666666664,2,0.5120857394792286,1,1
2021-02-04,LLY,190.68606567382812,Pharma,1.0,0.031120681915261184,validation,0.15137545667900332,0.5833333333333334,2,0.5068880854944975,1,1
2021-02-04,AXP,116.8777847290039,Financials,1.0,0.2031223144763128,validation,-0.0990173083873106,0.16666666666666666,2,0.4946410929022752,0,0
2021-02-04,C,52.12950134277344,Financials,1.0,0.15718656909300233,validation,-0.1912873164716432,0.08333333333333333,2,0.4974801428486636,0,0
2021-02-04,MSFT,231.18869018554688,Technology,0.0,-0.058246808730830324,validation,0.2240601190720275,0.7083333333333334,2,0.510866101294816,1,0
2021-02-04,ABBV,88.89299774169922,Pharma,0.0,-0.02229803964044441,validation,0.2801279893287856,0.75,2,0.5082023603095569,1,0
2021-02-04,MS,61.27627182006836,Financials,1.0,0.12187037121541167,validation,0.2931984208579954,0.8333333333333334,2,0.5152868792090592,1,1
2021-02-04,MRK,61.005165100097656,Pharma,0.0,-0.024463770885418845,validation,-0.025107475778802235,0.3333333333333333,2,0.5028300449841393,1,0
2021-02-04,JNJ,138.99813842773438,Pharma,0.0,-0.02227604463178734,validation,0.05620296071762865,0.4166666666666667,2,0.5013646363084219,1,0
2021-02-04,BAC,28.492700576782227,Financials,1.0,0.14813606641844257,validation,-0.10482487010777031,0.125,2,0.49100637090964827,0,0
2021-02-04,GOOGL,101.77899932861328,Technology,0.0,-0.02246263355226019,validation,0.203312638965212,0.6666666666666666,2,0.5091040598086845,1,0
2021-02-04,AVGO,42.18284225463867,Technology,0.0,-0.1049232413988126,validation,0.4104685996207924,0.875,2,0.5049549678278922,1,0
2021-02-04,CRM,233.93283081054688,Technology,0.0,-0.12715355832116082,validation,0.194242288824507,0.625,2,0.5058783036514708,1,0
2021-02-04,META,264.1701354980469,Technology,0.0,-0.041952666529349036,validation,0.2896577572498322,0.7916666666666666,2,0.5113700386774546,1,0
2021-02-04,AAPL,133.49461364746094,Technology,0.0,-0.15180233001394605,validation,0.644316209447604,0.9583333333333334,2,0.4843740271705623,0,1
2021-02-04,PFE,26.739225387573242,Pharma,0.0,-0.015477291443681485,validation,0.058080997326238615,0.4583333333333333,2,0.5054924773796733,1,0
2021-02-04,BMY,49.40690994262695,Pharma,0.0,-0.018031266105480115,validation,-0.0317772529034448,0.2916666666666667,2,0.49930266871048296,0,1
2021-02-04,AMGN,199.76109313964844,Pharma,0.0,-0.03252718186083947,validation,0.009120278962471362,0.375,2,0.5029030167728069,1,0
2021-02-04,NVDA,13.62519359588623,Technology,0.0,-0.15156325822592775,validation,1.1417877450369516,1.0,2,0.4269012069485498,0,1
2021-02-04,AMZN,166.5500030517578,Technology,0.0,-0.11379465050960502,validation,0.5778015949742126,0.9166666666666666,2,0.48834527930551613,0,1
2021-02-04,GILD,53.67170715332031,Pharma,0.0,-0.016406017008445684,validation,-0.05212159962154883,0.25,2,0.49748940968905686,0,1
2021-02-04,SCHW,51.354896545410156,Financials,1.0,0.17153967894825128,validation,0.1128124908668855,0.5,2,0.5029954630519802,1,1
2021-02-04,JPM,120.58350372314453,Financials,1.0,0.10603987150746907,validation,-0.05288078518958761,0.20833333333333334,2,0.4932214956787404,0,0
2021-02-05,AMGN,199.0032196044922,Pharma,0.0,-0.023812603632529794,validation,0.035632662837137064,0.375,2,0.49957968343532294,0,1
2021-02-05,GOOGL,103.52352142333984,Technology,0.0,-0.023204376729811682,validation,0.167286614855519,0.5833333333333334,2,0.5048938780778339,1,0
2021-02-05,NVDA,13.552154541015625,Technology,0.0,-0.078465981124895,validation,0.9878571442028181,1.0,2,0.4458818828392794,0,1
2021-02-05,MSFT,231.3701629638672,Technology,0.0,-0.03254161837226288,validation,0.1681017216000169,0.625,2,0.5091543097354848,1,0
2021-02-05,AXP,118.16911315917969,Financials,1.0,0.14903456476744092,validation,-0.06323265422753155,0.125,2,0.48579557888655517,0,0
2021-02-05,LLY,190.82794189453125,Pharma,1.0,0.02577542159426205,validation,0.1379161209778892,0.5,2,0.49984872217956045,0,0
2021-02-05,JNJ,141.10899353027344,Pharma,0.0,-0.03506626877395391,validation,0.06933590636205933,0.4583333333333333,2,0.5040817883480246,1,0
2021-02-05,CRM,234.82737731933594,Technology,0.0,-0.11452972248161375,validation,0.15755360834846366,0.5416666666666666,2,0.5017506005425799,1,0
2021-02-05,AMZN,167.6074981689453,Technology,0.0,-0.0863027996713499,validation,0.5307454303005712,0.9166666666666666,2,0.4942419813900304,0,1
2021-02-05,PFE,26.76222038269043,Pharma,0.0,-0.01345930482625357,validation,0.04650913856596883,0.4166666666666667,2,0.5025797515759219,1,0
2021-02-05,BAC,28.378726959228516,Financials,1.0,0.1275999544581603,validation,-0.047815883304148765,0.25,2,0.49694969860004384,0,0
2021-02-05,C,52.2714958190918,Financials,1.0,0.1343881505042197,validation,-0.14605652488438048,0.08333333333333333,2,0.49181110799156563,0,0
2021-02-05,META,265.7662048339844,Technology,0.0,-0.008802995007134884,validation,0.24880235964770558,0.75,2,0.5121274306508087,1,0
2021-02-05,SCHW,51.85729217529297,Financials,1.0,0.14741080638201431,validation,0.22230427354605764,0.7083333333333334,2,0.5110860930286277,1,1
2021-02-05,MS,62.0645866394043,Financials,1.0,0.10420649619643285,validation,0.37067521750874954,0.8333333333333334,2,0.5055795837569127,1,1
2021-02-05,WFC,28.80336570739746,Financials,1.0,0.17106858441405448,validation,-0.298765286491691,0.041666666666666664,2,0.5065887874250894,1,1
2021-02-05,BMY,48.89324951171875,Pharma,0.0,-0.0057451499063124745,validation,-0.051259488369849504,0.20833333333333334,2,0.4930183022367936,0,1
2021-02-05,AAPL,133.0810089111328,Technology,0.0,-0.11458016232577584,validation,0.5705951429446745,0.9583333333333334,2,0.49361032824827417,0,1
2021-02-05,MRK,60.820640563964844,Pharma,0.0,-0.02189978202138687,validation,-0.007986917736751087,0.3333333333333333,2,0.5006839878133778,1,0
2021-02-05,JPM,120.34803771972656,Financials,1.0,0.10037670234631646,validation,-0.008551979924694586,0.2916666666666667,2,0.49639140901111434,0,0
2021-02-05,AVGO,41.768741607666016,Technology,0.0,-0.04808910056920801,validation,0.3916415948200256,0.875,2,0.507314600727428,1,0
2021-02-05,GS,259.2636413574219,Financials,1.0,0.13079540102813825,validation,0.20927688716007964,0.6666666666666666,2,0.5083566606563081,1,1
2021-02-05,ABBV,89.05681610107422,Pharma,0.0,-0.01784233591524953,validation,0.26106335637176836,0.7916666666666666,2,0.5149518898421037,1,0
2021-02-05,GILD,55.815948486328125,Pharma,0.0,-0.06032689312112727,validation,-0.054889829176441585,0.16666666666666666,2,0.4891111655910701,0,1
2021-02-08,MSFT,231.62811279296875,Technology,0.0,-0.039240697286821224,validation,0.1996436403773465,0.625,2,0.505201319561056,1,0
2021-02-08,LLY,194.61099243164062,Pharma,1.0,0.002614390154136448,validation,0.1553538281067517,0.5,2,0.49766289712785744,0,0
2021-02-08,BMY,48.33948516845703,Pharma,1.0,0.011621850730269001,validation,-0.028808043814247397,0.20833333333333334,2,0.4902047804238821,0,0
2021-02-08,AXP,119.76929473876953,Financials,1.0,0.1465741001265033,validation,-0.06056086919924786,0.125,2,0.4854609434421496,0,0
2021-02-08,MRK,60.21083068847656,Pharma,0.0,-0.0037313952919644233,validation,0.01889616386322701,0.2916666666666667,2,0.49295114845581633,0,1
2021-02-08,CRM,234.86669921875,Technology,0.0,-0.11287829491046908,validation,0.17370217440835511,0.5416666666666666,2,0.49972636137196913,0,1
2021-02-08,MS,62.92070388793945,Financials,1.0,0.11935885671916058,validation,0.39360871485352567,0.8333333333333334,2,0.5027050415838705,1,1
2021-02-08,META,264.2593688964844,Technology,0.0,-0.0063020462162374224,validation,0.2656715279636459,0.75,2,0.5100138955543883,1,0
2021-02-08,JNJ,141.51226806640625,Pharma,0.0,-0.028969022275685097,validation,0.08453378812246815,0.4583333333333333,2,0.5021767885892183,1,0
2021-02-08,JPM,122.23200225830078,Financials,1.0,0.1069642566567921,validation,0.027290971757663485,0.3333333333333333,2,0.4962619228917322,0,0
2021-02-08,NVDA,14.397479057312012,Technology,0.0,-0.13617502087024635,validation,1.1250477584249592,1.0,2,0.42895598713635286,0,1
2021-02-08,AVGO,42.36837387084961,Technology,0.0,-0.07427555560357502,validation,0.4708087091318258,0.875,2,0.49739143281531256,0,1
2021-02-08,AAPL,133.22695922851562,Technology,0.0,-0.12365765289889252,validation,0.646570634728221,0.9583333333333334,2,0.484091712690779,0,1
2021-02-08,GILD,55.41645050048828,Pharma,0.0,-0.05973192153418205,validation,-0.05533480985202954,0.16666666666666666,2,0.4891669182500386,0,1
2021-02-08,GOOGL,103.30992889404297,Technology,0.0,-0.023185222345198153,validation,0.1995997833955383,0.5833333333333334,2,0.5008435306735963,1,0
2021-02-08,WFC,29.546449661254883,Financials,1.0,0.18503033629725518,validation,-0.2807927492647321,0.041666666666666664,2,0.5043361763279813,1,1
